row_id,section,speaker,chars,flags,english,greek
dialogue:78,dialogue,PLUME,185,TAGS,"PLUME: In her note from earlier, Filix mentions this strange type of rock isn’t found elsewhere on <color=lightblue>Brittle Hollow</color>. What if it isn’t originally from this planet?","ΠΛΟΥΜ: Στη σημείωσή της από νωρίτερα, η Φίλιξ αναφέρει ότι αυτό το παράξενο είδος βράχου δεν βρίσκεται πουθενά αλλού στο <color=lightblue>Μπριτλ Χόλοου</color>. Κι αν δεν προέρχεται εξαρχής από αυτόν τον πλανήτη;"
dialogue:79,dialogue,PLUME,155,TAGS,PLUME: Hypothesis: This “quantum shard” is from the <color=lightblue>wandering (quantum) moon</color>. Perhaps it is even a small piece of the moon itself.,ΠΛΟΥΜ: Υπόθεση: Αυτό το «κβαντικό θραύσμα» προέρχεται από το <color=lightblue>περιπλανώμενο (κβαντικό) φεγγάρι</color>. Ίσως μάλιστα να είναι κομμάτι του ίδιου του φεγγαριού.
dialogue:80,dialogue,FILIX,141,TAGS,"FILIX: Of note: A unique signal is coming from this shard! Curiously, our friend the <color=lightblue>wandering moon</color> sounds the same.","ΦΙΛΙΞ: Σημείωση: Ένα μοναδικό σήμα έρχεται από αυτό το θραύσμα! Παραδόξως, ο φίλος μας το <color=lightblue>περιπλανώμενο φεγγάρι</color> ακούγεται ίδιο."
dialogue:81,dialogue,FILIX,249,TAGS,"FILIX: I’ve also heard the same signal this shard produces calling out from <color=lightblue>Giant’s Deep</color>,<color=lightblue>Timber Hearth</color>, and the <color=lightblue>Hourglass Twins</color>. Suppose there are other shards like this one!","ΦΙΛΙΞ: Έχω ακούσει επίσης το ίδιο σήμα που παράγει αυτό το θραύσμα να καλεί από τον <color=lightblue>Τζάιαντς Ντιπ</color>, το <color=lightblue>Τίμπερ Χαρθ</color> και τους <color=lightblue>Δίδυμους της Κλεψύδρας</color>. Ας υποθέσουμε ότι υπάρχουν κι άλλα θραύσματα σαν αυτό!"
dialogue:82,dialogue,BELLS,195,TAGS,"BELLS: Welcome, Solanum! Your arrival here means you’ve completed your preparations on <color=lightblue>Giant’s Deep</color> and are ready to depart for the <color=lightblue>Quantum Moon</color>.","ΜΠΕΛΣ: Καλώς ήρθες, Σολάνουμ! Η άφιξή σου εδώ σημαίνει ότι ολοκλήρωσες τις προετοιμασίες σου στον <color=lightblue>Τζάιαντς Ντιπ</color> και είσαι έτοιμη να αναχωρήσεις για την <color=lightblue>Κβαντική Σελήνη</color>."
dialogue:83,dialogue,BELLS,184,TAGS,"BELLS: On your pilgrimage, the <color=lightblue>Quantum Moon</color> will carry you, just as it carried me and many in our clan before me, to the moon’s sixth and most secret location.","ΜΠΕΛΣ: Στο προσκύνημά σου, η <color=lightblue>Κβαντική Σελήνη</color> θα σε μεταφέρει, όπως μετέφερε κι εμένα και πολλούς στη φυλή μας πριν από εμένα, στην έκτη και πιο μυστική τοποθεσία της."
dialogue:84,dialogue,BELLS,222,TAGS,"BELLS: You’ll be aided in your pilgrimage by the shrine our clan built on the <color=lightblue>Quantum Moon</color>. But remember this final rule: To explore the sixth location, the shrine must be on the moon’s north pole.","ΜΠΕΛΣ: Στο προσκύνημά σου θα σε βοηθήσει το ιερό που έχτισε η φυλή μας στην <color=lightblue>Κβαντική Σελήνη</color>. Θυμήσου όμως αυτόν τον τελευταίο κανόνα: για να εξερευνήσεις την έκτη τοποθεσία, το ιερό πρέπει να βρίσκεται στον βόρειο πόλο του φεγγαριού."
dialogue:85,dialogue,BELLS,34,,BELLS: Be curious on your journey!,ΜΠΕΛΣ: Να έχεις περιέργεια στο ταξίδι σου!
dialogue:86,dialogue,BELLS,104,TAGS,BELLS: Be welcomed in this place! Above you stands the <color=orange>Tower of Quantum Knowledge</color>.,ΜΠΕΛΣ: Καλώς όρισες σε αυτόν τον τόπο! Από πάνω σου υψώνεται ο <color=orange>Πύργος της Κβαντικής Γνώσης</color>.
dialogue:87,dialogue,BELLS,177,TAGS,"BELLS: If you are making your first pilgrimage to the <color=lightblue>Quantum Moon</color>, ascend these stairs, and obtain the last of the knowledge you need for your journey.","ΜΠΕΛΣ: Αν κάνεις το πρώτο σου προσκύνημα στην <color=lightblue>Κβαντική Σελήνη</color>, ανέβα αυτά τα σκαλιά και απόκτησε την τελευταία γνώση που χρειάζεσαι για το ταξίδι σου."
dialogue:88,dialogue,BELLS,83,TAGS,BELLS: Beneath your feet lies the <color=orange>Tower of Quantum Knowledge</color>.,ΜΠΕΛΣ: Κάτω από τα πόδια σου βρίσκεται ο <color=orange>Πύργος της Κβαντικής Γνώσης</color>.
dialogue:89,dialogue,BELLS,201,TAGS,"BELLS: If you are preparing to make your first pilgrimage to the <color=lightblue>Quantum Moon</color>, descend the steps to the entrance below. The knowledge held within will help you on your journey.","ΜΠΕΛΣ: Αν ετοιμάζεσαι για το πρώτο σου προσκύνημα στην <color=lightblue>Κβαντική Σελήνη</color>, κατέβα τα σκαλιά προς την είσοδο από κάτω. Η γνώση που φυλάσσεται εκεί θα σε βοηθήσει στο ταξίδι σου."
dialogue:90,dialogue,,49,TAGS,Activate the <color=orange>gravity cannon</color>,Ενεργοποίηση του <color=orange>κανονιού βαρύτητας</color>
dialogue:91,dialogue,,43,TAGS,Call the <color=orange>shuttle</color> home,Ανάκληση της <color=orange>ακάτου</color>
dialogue:92,dialogue,LAEVI,171,TAGS,LAEVI: We’re meeting in the <color=orange>Fossil Fish Cave</color> to play the game! If you’re too big to climb through the <color=orange>Anglerfish Overlook</color> hole:,ΛΕΒΙ: Συναντιόμαστε στη <color=orange>Σπηλιά του Απολιθωμένου Ψαριού</color> για να παίξουμε το παιχνίδι! Αν δεν χωράς να σκαρφαλώσεις από την τρύπα στην <color=orange>Προεξοχή του Βατραχόψαρου</color>:
dialogue:93,dialogue,LAEVI,170,TAGS,"LAEVI: You’ll have to go the long way, but it isn’t far. Go to <color=orange>Stepping Stone Cave</color>, and then up and into the <color=orange>Fossil Fish Cave</color>.","ΛΕΒΙ: Θα πρέπει να πας από τον μακρύ δρόμο, αλλά δεν είναι μακριά. Πήγαινε στη <color=orange>Σπηλιά των Σκαλοπατιών</color> κι από εκεί πάνω και μέσα στη <color=orange>Σπηλιά του Απολιθωμένου Ψαριού</color>."
dialogue:94,dialogue,TAGET,138,TAGS,"TAGET: I tried to get to the fossil fish through <color=orange>Stepping Stone Cave</color>, but I couldn’t find the entrance. Where is it?","ΤΑΓΚΕΤ: Προσπάθησα να φτάσω στο απολιθωμένο ψάρι μέσω της <color=orange>Σπηλιάς των Σκαλοπατιών</color>, αλλά δεν μπόρεσα να βρω την είσοδο. Πού είναι;"
dialogue:95,dialogue,ILEX,162,TAGS,"ILEX: Remember to feed the fossil fish first! If you go to the <color=orange>Anglerfish Overlook</color> and throw a light into his mouth, he’ll show you the way.","ΙΛΕΞ: Μην ξεχάσεις να ταΐσεις πρώτα το απολιθωμένο ψάρι! Αν πας στην <color=orange>Προεξοχή του Βατραχόψαρου</color> και ρίξεις ένα φως στο στόμα του, θα σου δείξει τον δρόμο."
dialogue:96,dialogue,LAMI,140,TAGS,LAMI: Taget can’t fit through the <color=orange>Anglerfish Overlook</color> hole anymore because he grew bigger! He’s taller than Laevi now.,"ΛΑΜΙ: Ο Τάγκετ δεν χωράει πια στην τρύπα της <color=orange>Προεξοχής του Βατραχόψαρου</color>, γιατί μεγάλωσε! Είναι πιο ψηλός από τον Λέβι τώρα."
dialogue:97,dialogue,LAEVI,40,,LAEVI: Who cares? Ilex is still tallest.,ΛΕΒΙ: Και τι μ’ αυτό; Ο Ίλεξ είναι ακόμα ο πιο ψηλός.
dialogue:98,dialogue,TAGET,51,,TAGET: Are we playing the fossil fish game tonight?,ΤΑΓΚΕΤ: Θα παίξουμε απόψε το παιχνίδι με το απολιθωμένο ψάρι;
dialogue:99,dialogue,SOLANUM,180,TAGS,"SOLANUM: I fed the fossil fish a new lantern. If you go to <color=orange>Stepping Stone Cave</color>, the entrance to the <color=orange>Fossil Fish Cave</color> is easy to see now.","ΣΟΛΑΝΟΥΜ: Τάισα στο απολιθωμένο ψάρι ένα καινούριο φανάρι. Αν πας στη <color=orange>Σπηλιά των Σκαλοπατιών</color>, η είσοδος για τη <color=orange>Σπηλιά του Απολιθωμένου Ψαριού</color> φαίνεται εύκολα τώρα."
dialogue:100,dialogue,LAEVI,135,TAGS,"LAEVI: Gratitude, Solanum! It’s good you’re small enough to climb in through the hole at the <color=orange>Anglerfish Overlook</color>.","ΛΕΒΙ: Ευγνωμοσύνη, Σολάνουμ! Καλά που είσαι αρκετά μικρή και χωράς από την τρύπα στην <color=orange>Προεξοχή του Βατραχόψαρου</color>."
dialogue:101,dialogue,LAMI,29,,LAMI: I’m still small enough!,ΛΑΜΙ: Εγώ ακόμα χωράω!
dialogue:102,dialogue,LAEVI,83,,"LAEVI: You won’t be for long. Mom and Dad are tall, so you and I will be tall, too.","ΛΕΒΙ: Όχι για πολύ. Η μαμά κι ο μπαμπάς είναι ψηλοί, οπότε κι εσύ κι εγώ θα γίνουμε ψηλοί."
dialogue:103,dialogue,MELORAE,81,,MELORAE: The heat from this star system’s sun is more bearable below the surface.,ΜΕΛΟΡΕ: Η ζέστη από τον ήλιο αυτού του αστρικού συστήματος είναι πιο υποφερτή κάτω από την επιφάνεια.
dialogue:104,dialogue,MELORAE,272,TAGS,"MELORAE: When our <color=orange>escape pod</color> punctured this planet’s surface, it broke into what scans show is a cave system with much cooler air. I <i>would</i> recommend we seek a site down there to build a long-term shelter, Annona, but these passages are a maze!","ΜΕΛΟΡΕ: Όταν η <color=orange>κάψουλα διαφυγής</color> μας διαπέρασε την επιφάνεια αυτού του πλανήτη, άνοιξε δρόμο σε αυτό που οι σαρώσεις δείχνουν ότι είναι ένα σύστημα σπηλαίων με πολύ πιο δροσερό αέρα. <i>Θα</i> πρότεινα να αναζητήσουμε εκεί κάτω μια θέση για μόνιμο καταφύγιο, Ανόνα, αλλά αυτές οι δίοδοι είναι λαβύρινθος!"
dialogue:105,dialogue,ANNONA,222,,"ANNONA: Even with this danger, they are still our best chance for survival. We’ll form teams and descend into the caves to look for a shelter site. We can mark our findings on the walls to avoid becoming irreversibly lost.","ΑΝΟΝΑ: Ακόμη και με αυτόν τον κίνδυνο, παραμένουν η καλύτερη ελπίδα επιβίωσής μας. Θα σχηματίσουμε ομάδες και θα κατέβουμε στα σπήλαια για να βρούμε έναν χώρο καταφυγίου. Μπορούμε να σημειώνουμε τα ευρήματά μας στους τοίχους, ώστε να μη χαθούμε ανεπιστρεπτί."
